policy_id,customer_name,age,gender,policy_type,premium,coverage_amount,start_date,end_date,is_active,risk_score,claim_history,annual_income,zip_code,agent_id
POL-000812,John Lewis,62,U,Health,2639.96,845498.73,2022/06/12,2029/07/18,FALSE,23,3,80865.2,58992,AGT-045
POL-000813,Robin Tanner,70,M,Home,2943.61,211242.01,2023/07/24,2027/06/24,TRUE,93,1,39413.59,50860,AGT-029
POL-000814,Daniel Valencia,59,U,Health,1524.87,68187.62,2023/03/24,2028/09/02,FALSE,85,3,67214.89,09099,AGT-084
POL-000815,Carlos Frank,75,F,Life,4838.13,790147.46,2020/04/15,2025/07/20,FALSE,91,0,170999.82,13480,AGT-009
POL-000816,Colleen Cook,56,U,Health,4592.55,629212.55,2020/11/21,2027/08/01,TRUE,40,0,25818.19,16744,AGT-100
POL-000817,Angela Johnson,31,U,Health,3749.64,714657.59,2023/08/30,2025/06/03,TRUE,77,1,113632.93,32745,AGT-084
POL-000818,Robert Adams,48,U,Life,2900.24,846247.23,2020/08/15,2028/07/15,TRUE,23,1,122083.17,82362,AGT-006
POL-000819,Gregory Oconnor,75,U,Home,4414.86,812670.39,2021/06/30,2028/12/03,TRUE,16,1,121007.21,28430,AGT-097
POL-000820,Beth Braun,22,M,Auto,1087.94,962874.14,2022/04/20,2026/10/01,TRUE,94,1,105553.47,14931,AGT-004
POL-000821,Joseph Matthews,52,M,Home,4057.29,559138.32,2021/09/29,2025/08/17,TRUE,61,0,162308.53,92050,AGT-032
POL-000822,Melissa Hess,40,F,Life,1061.69,514070.85,2022/03/05,2026/06/14,TRUE,68,0,44037.76,16719,AGT-026
POL-000823,Christine Davenport,46,M,Health,4073.95,431792.84,2021/10/30,2026/01/11,TRUE,80,0,75903.86,43345,AGT-003
POL-000824,Mrs. Monica Mullen,60,M,Home,1740.95,196006.49,2022/09/30,2028/02/22,TRUE,31,1,130830.69,92494,AGT-080
POL-000825,Stephanie Edwards MD,28,F,Auto,4446.91,593976.87,2023/08/23,2025/06/01,TRUE,53,3,144371.25,53116,AGT-020
POL-000826,Amy Ferguson,35,M,Life,4748.19,313161.9,2020/03/18,2026/09/19,TRUE,25,1,92746.72,84521,AGT-031
POL-000827,Nicole Bailey,64,M,Home,1169.58,925242.14,2020/08/02,2026/04/13,TRUE,44,2,177566.83,61624,AGT-017
POL-000828,Amber Combs DDS,29,F,Auto,2582.04,604031.26,2020/05/11,2028/08/07,TRUE,12,1,94788.81,72488,AGT-061
POL-000829,Bethany Sparks,26,F,Life,4914.44,613198.17,2023/06/25,2026/07/25,TRUE,90,1,92499.7,35799,AGT-086
POL-000830,Rose Owens,27,F,Auto,2675.33,387178.43,2020/03/07,2029/03/10,TRUE,97,0,26517.31,53982,AGT-015
POL-000831,KYLE LEONARD,75,U,Life,4385.96,99389.88,2019/11/01,2024/10/20,TRUE,92,3,119205.44,91873,AGT-073
POL-000832,Leslie Holland,61,U,Health,3149.29,80156.58,2024/02/02,2029/03/10,TRUE,9,3,147562.55,30951,AGT-028
POL-000833,Ashley Gray,34,F,Home,,452168.39,2023/11/14,2029/03/22,TRUE,12,0,40598.87,23607,AGT-060
POL-000834,Michael Kennedy,78,F,Auto,1786.03,130337.11,2021/04/14,2026/10/07,TRUE,69,0,74977.9,35516,AGT-090
POL-000835,Perry Frey,55,F,Life,1414.5,626504.61,2023/09/15,2027/12/08,TRUE,54,2,160626.25,36073,AGT-033
POL-000836,Desiree Haney,24,U,Auto,3928.09,886924.36,2020/04/01,2025/04/27,TRUE,54,0,85865.5,92566,AGT-099
POL-000837,Derek Campbell,63,U,Auto,2239.43,888769.08,2021/07/11,2024/11/10,TRUE,28,0,63488.44,70769,AGT-048
POL-000838,Jessica White,30,M,Home,2800.74,676093.14,2023/10/29,2028/02/29,TRUE,56,1,140996.12,21538,AGT-022
POL-000839,Kayla Boone,57,M,Health,2715.46,250670.24,2022/07/17,2026/05/24,TRUE,99,0,55416.58,85462,AGT-078
POL-000840,Cynthia Guerrero DVM,59,F,Auto,3097.76,869846.99,2021/09/18,2028/10/29,TRUE,69,1,181217.53,69560,AGT-078
POL-000841,Teresa Wood,26,U,Life,4395.1,891788.76,2021/09/16,2026/09/03,TRUE,98,1,39007.71,46270,AGT-096
POL-000842,Dawn Hernandez,67,U,Life,4913.33,236820.91,2023/08/15,2027/08/07,TRUE,98,0,147178.96,69909,AGT-092
POL-000843,Michael Jackson,44,U,Health,2334.13,750554.78,2023/12/25,2029/04/11,TRUE,77,2,109918.77,87874,AGT-015
POL-000844,Alexandra Wheeler,75,F,Life,4223.84,322193.57,2020/02/27,2026/08/19,TRUE,58,1,176587.32,08852,AGT-100
POL-000845,Jason Alexander,19,M,Health,3940.38,812508.3,2021/04/03,2025/10/12,TRUE,78,2,42715.12,58390,AGT-021
POL-000846,Xavier Walker,22,F,Life,3080.88,997376,2021/08/31,2029/01/09,TRUE,75,1,142021.09,43375,AGT-040
POL-000847,Clayton Mckee,46,M,Home,,78524.71,2021/02/22,2027/05/28,TRUE,42,1,122969.84,23094,AGT-014
POL-000848,Jared Robinson,54,M,Auto,1402.14,902497.57,2021/02/17,2028/02/26,TRUE,38,1,106416.23,49091,AGT-075
POL-000849,Duane Rivera,55,F,Home,991.69,641499.01,2022/10/07,2026/05/27,TRUE,68,1,108453.31,62817,AGT-004
POL-000850,Jonathon Wolfe,36,M,Auto,4342.83,974713.49,2022/10/22,2028/11/15,TRUE,53,1,149955.85,16420,AGT-040
POL-000851,CHRISTOPHER TUCKER,25,M,Auto,2476.17,491759.04,2021/10/27,2026/12/11,TRUE,33,1,188793.5,76771,AGT-074
POL-000852,Amy Powell,65,U,Auto,4311.36,855018.53,2022/02/15,2025/12/30,TRUE,71,1,36425.3,55333,AGT-087
POL-000853,Edwin Anderson,62,M,Home,4518.91,109274.37,2022/12/03,2028/03/07,FALSE,56,1,23510.48,25203,AGT-049
POL-000854,Bradley Allen,18,,Auto,781.06,368515.1,2022/12/15,2028/05/18,TRUE,72,1,165026.86,80525,AGT-051
POL-000855,Joshua Meadows,39,F,Home,4475.59,113665.71,2020/01/19,2026/10/25,TRUE,51,0,39470.49,50283,AGT-092
POL-000856,Joseph Morgan,69,M,Health,2517.44,976575.98,2020/07/15,2028/04/23,TRUE,74,0,197605.42,19090,AGT-026
POL-000857,Michael Gentry,34,U,Life,2796.95,826125.21,2020/09/17,2025/12/09,TRUE,43,2,131482.68,45798,AGT-010
POL-000858,Brandon Nunez,24,U,Life,3319.67,859920.05,2023/09/27,2026/03/13,TRUE,15,0,137155.95,46480,AGT-076
POL-000859,Veronica Torres,42,M,Auto,4668.72,941066.97,2022/05/10,2027/11/03,TRUE,38,1,55800.51,14527,AGT-089
POL-000860,Deborah Bryant,62,,Home,586.02,130848.31,2023/06/01,2025/04/28,TRUE,15,1,63256.22,76558,AGT-081
POL-000861,Charles Anderson,21,F,Life,2645.8,416317.71,2023/05/14,2027/11/11,TRUE,5,1,138683.05,89342,AGT-032
POL-000862,Jordan Gilmore,53,M,Home,3594.75,117483.14,2022/09/08,2027/12/25,TRUE,93,2,183750.83,56587,AGT-014
POL-000863,Lisa Giles,23,U,Home,3752.18,250253.45,2022/09/22,2026/01/28,TRUE,83,0,196830.3,13671,AGT-090
POL-000864,TIFFANY COX,77,M,Auto,3616.4,267897.49,2023/07/24,2028/05/11,TRUE,54,2,55645.57,52412,AGT-099
POL-000865,Kimberly Welch,48,F,Life,1104.96,495651.85,2023/06/22,2026/07/16,TRUE,51,0,44141.53,45545,AGT-039
POL-000866,Molly Yates,36,F,Auto,1847.28,305134.06,2024/01/28,2026/08/05,TRUE,10,1,30152.24,46105,AGT-088
POL-000867,Joseph Griffin,78,F,Auto,2114.22,145929.2,2022/03/29,2026/11/16,TRUE,12,1,176293.46,27302,AGT-077
POL-000868,Sandra Richard,61,F,Life,4119.97,209116.53,2023/01/12,2028/11/18,TRUE,4,3,73048.67,41053,AGT-016
POL-000869,Randy Gomez,71,,Life,1754.42,189911.79,2020/01/19,2027/08/10,TRUE,95,1,20326.17,53979,AGT-073
POL-000870,Tyler West,56,M,Health,1448.17,974422.96,2022/10/27,2024/12/27,TRUE,18,1,60287.26,09736,AGT-006
POL-000871,Danielle Patterson DDS,44,M,Health,4808.52,771327.88,2020/02/29,2028/05/29,FALSE,80,0,81279.39,64414,AGT-045
POL-000872,Courtney Mann,27,M,Home,539.88,969373.39,2020/11/20,2029/04/07,TRUE,36,1,198377.51,53660,AGT-069
POL-000873,Amanda Berg,43,M,Life,4990.19,467753.46,2023/05/29,2029/07/09,TRUE,25,3,114237.49,94313,AGT-055
POL-000874,Sean Lawson,36,F,Health,3545.7,314450.06,2021/03/20,2028/04/06,TRUE,87,2,56848.51,61681,AGT-085
POL-000875,Lisa Jenkins,56,U,Home,4228.11,808378.54,2020/02/06,2026/01/04,TRUE,76,1,80267.3,93434,AGT-048
POL-000876,Robert Singleton,79,M,Home,1825.79,359941.22,2020/08/04,2026/10/25,TRUE,98,2,79455.38,85327,AGT-009
POL-000877,Juan Griffin,20,U,Home,,334414.21,2021/02/01,2027/06/17,TRUE,36,1,23550.63,43602,AGT-065
POL-000878,Jacob Austin,62,M,Health,3820.41,270880.69,2020/03/31,2027/11/14,TRUE,67,1,44332.95,07095,AGT-083
POL-000879,Brandon Moody,30,M,Life,4253.65,173195.03,2021/09/09,2028/11/25,TRUE,9,0,145135.36,81662,AGT-044
POL-000880,Eric Wilson,67,U,Auto,3832.14,293639.91,2020/04/25,2027/07/26,TRUE,61,1,41645.18,73042,AGT-002
POL-000881,Christina Santos,45,F,Home,1142.83,387553.76,2023/01/10,2025/04/27,TRUE,53,1,61532.17,74560,AGT-054
POL-000882,Nathan Roberts,79,M,Health,3890.43,690294.5,2024/06/21,2027/04/23,TRUE,18,1,83132.71,07356,AGT-063
POL-000883,Taylor Lawrence,75,M,Health,3960.15,109436.6,2024/10/07,2026/11/29,TRUE,43,2,156392.29,97078,AGT-014
POL-000884,Lynn Campos,37,M,Auto,3463.43,249981.59,2020/12/03,2029/09/23,TRUE,35,0,124832.17,84887,AGT-056
POL-000885,Catherine Foley,45,U,Auto,3947.52,818572.46,2021/11/04,2024/11/29,TRUE,63,1,144020,59435,AGT-047
POL-000886,Lonnie Wall,25,F,Health,4306.65,189575.83,2020/02/03,2025/02/02,TRUE,98,1,122062.22,02222,AGT-082
POL-000887,Raymond Berry,78,U,Life,3261.22,375512.89,2020/04/21,2024/12/31,TRUE,78,3,143046.64,53521,AGT-059
POL-000888,Samuel Taylor,58,U,Auto,898.72,871425.98,2022/12/10,2024/11/21,TRUE,4,0,20511.59,98735,AGT-091
POL-000889,Jeanette Steele,56,F,Health,2694.33,197179.05,2020/08/29,2028/04/05,TRUE,93,1,187561.67,30634,AGT-020
POL-000890,Louis Evans,18,U,Auto,849.42,128599.99,2021/05/04,2025/07/16,TRUE,41,0,39965.64,11449,AGT-056
POL-000891,Tony Taylor,20,F,Life,2333.94,510311.1,2021/07/02,2025/11/25,TRUE,45,0,93124.84,82349,AGT-023
POL-000892,John Vaughn,30,M,Home,2331.98,337298.54,2021/09/23,2025/02/11,TRUE,50,1,158786.91,32276,AGT-094
POL-000893,Raymond Jones,45,,Auto,797.04,585237.95,2019/11/14,2026/11/08,TRUE,79,0,98341.53,95672,AGT-067
POL-000894,Jimmy Hayes,79,M,Life,2069.69,813614.65,2021/03/29,2025/09/17,FALSE,28,0,190431.66,29448,AGT-084
POL-000895,Jason Boyer,74,U,Health,999.49,180291.06,2023/02/21,2029/09/14,TRUE,42,2,104166.01,00869,AGT-035
POL-000896,Eric Watkins,77,U,Auto,4137.06,601664.13,2023/11/30,2026/06/01,TRUE,80,1,177489.09,69066,AGT-079
POL-000897,James Weeks,66,M,Auto,4764.6,530233.32,2022/03/09,2028/07/01,TRUE,76,0,165949.06,08562,AGT-069
POL-000898,David Harmon,42,U,Health,825.42,186874.85,2020/11/15,2026/09/09,TRUE,69,0,196577.53,36232,AGT-100
POL-000899,Jerry White,73,F,Home,4798.02,642798.56,2022/08/08,2028/05/24,TRUE,98,2,186778.6,00720,AGT-062
POL-000900,Maria Watson,50,M,Health,2851.59,309958.4,2022/12/30,2026/12/20,TRUE,1,1,181662.29,70719,AGT-060
POL-000901,Hannah Walker,55,U,Auto,1848.05,513442.6,2022/05/16,2027/04/08,TRUE,39,2,151688.78,09874,AGT-056
POL-000902,Taylor Matthews,70,M,Health,845.88,128158.71,2024/06/26,2029/02/25,FALSE,96,0,86059.67,40244,AGT-094
POL-000903,Ruth Hall,23,F,Life,2752.81,486604.85,2024/02/01,2029/06/26,FALSE,90,1,39102.58,16503,AGT-076
POL-000904,George Fuller,75,,Health,4075.32,341140.29,2023/09/07,2027/05/08,TRUE,17,3,143956.11,47875,AGT-035
POL-000905,Patricia Barton,61,U,Auto,3681.89,831262.15,2023/09/09,2028/06/11,TRUE,91,0,196157.73,INVALID,AGT-042
POL-000906,DR. KIMBERLY THOMAS,62,F,Health,726.02,104129.79,2019/10/31,2028/01/11,TRUE,88,1,150788.8,49157,AGT-032
POL-000907,Haley Yoder,49,M,Home,828.06,447676.91,2023/01/15,2025/03/21,TRUE,35,1,187171.29,16314,AGT-012
POL-000908,Andrew Jefferson,62,F,Health,2312.93,485509.85,2020/07/05,2025/01/19,TRUE,46,0,164774.85,41726,AGT-036
POL-000909,Tiffany Pollard,78,M,Home,1828.81,738755.77,2021/11/09,2029/01/12,TRUE,42,0,49360.64,90780,AGT-058
POL-000910,Jessica Hatfield,64,M,Life,1545.73,595573.2,2020/02/28,2027/02/02,TRUE,39,1,64856.68,59576,AGT-032
POL-000911,Alicia Mcdonald,38,F,Home,1764.52,683851.72,2023/06/12,2024/12/08,TRUE,90,2,81535.81,20470,AGT-097
POL-000912,Steven Roberts,33,U,Health,4115.67,788196.82,2020/10/13,2028/08/09,TRUE,49,1,50286.88,26025,AGT-060
POL-000913,Monica Harper,71,,Auto,4681.53,869092.82,2022/08/02,2028/03/02,TRUE,62,1,124697.24,37426,AGT-073
POL-000914,JASMINE FREEMAN,38,M,Home,2322.96,348181.72,2020/07/10,2026/07/21,TRUE,38,1,195581.09,78173,AGT-079
POL-000915,Gregory Lee,28,M,Life,4577.5,561121.57,2023/06/27,2027/11/06,TRUE,23,3,157062.59,84959,AGT-086
POL-000916,Richard Martinez,77,F,Home,1946.73,848102.67,2023/05/09,2028/12/14,TRUE,22,1,96209.61,56152,AGT-049
POL-000917,Adam Young,54,U,Home,,989978.57,2020/02/16,2024/10/23,TRUE,4,1,20810.81,21872,AGT-044
POL-000918,Daniel Thompson,53,U,Home,1517.13,895043.35,2022/08/15,2028/12/01,TRUE,49,4,76389.68,04009,AGT-004
POL-000919,Amanda Scott,52,M,Life,3382.14,402893.9,2022/05/20,2024/11/04,TRUE,59,1,114816.67,52133,AGT-064
POL-000920,Elijah Howard,36,M,Health,4905.42,235408.19,2020/10/31,2029/07/24,TRUE,73,2,78365.16,98234,AGT-042
POL-000921,Steven Hale,37,U,Home,3215.72,514922.91,2020/07/15,2026/09/02,TRUE,68,1,39986.29,14099,AGT-024
POL-000922,Andrea Leblanc,74,F,Home,2110.16,754559.38,2020/04/03,2028/06/24,FALSE,71,0,99697.69,57221,AGT-063
POL-000923,Daniel Thompson,35,M,Auto,3415.18,517940.62,2022/12/30,2025/04/01,TRUE,87,1,65585.51,11531,AGT-028
POL-000924,Katherine Hill,64,M,Life,1053.14,509021.82,2022/06/22,2026/07/31,FALSE,2,0,183661.83,34863,AGT-046
POL-000925,Jill Villarreal,58,U,Home,4498.97,846318.9,2020/02/27,2026/01/02,TRUE,49,2,38315.82,11657,AGT-034
POL-000926,Lauren Cabrera,66,F,Life,2763.88,393333.59,2022/07/24,2025/06/28,TRUE,88,0,28847.47,37844,AGT-044
POL-000927,Michael Santos,31,U,Home,2522.07,866804.94,2023/07/19,2028/09/21,TRUE,95,1,20956.55,36608,AGT-036
POL-000928,Matthew Morris,32,F,Health,3136.39,436464.56,2024/06/29,2029/04/14,TRUE,31,1,79052.54,11712,AGT-077
POL-000929,Megan Harris,48,F,Health,3311.53,361821.45,2022/11/05,2025/12/30,FALSE,40,2,138869.63,INVALID,AGT-090
POL-000930,Sherry Hawkins,18,F,Home,822.99,481290.42,2024/07/17,2027/10/21,TRUE,48,2,151474.48,17176,AGT-036
POL-000931,John Rogers,70,M,Health,3571.78,774324.61,2020/03/30,2024/12/07,TRUE,51,1,101587.1,37954,AGT-072
POL-000932,Julie Reynolds,71,U,Home,1588.69,169701.93,2021/12/17,2028/10/15,TRUE,43,2,143179.16,84897,AGT-002
POL-000933,Richard Smith,71,U,Health,3712.79,236598.26,2023/09/30,2027/01/10,TRUE,98,1,84784.53,84040,AGT-067
POL-000934,David Thomas,20,F,Auto,4201.41,953872.58,2023/05/18,2027/03/04,TRUE,55,0,140205.12,20675,AGT-025
POL-000935,Erica Reed,33,M,Auto,4117.81,216717.05,2020/01/14,2024/10/20,TRUE,88,2,27307.28,79323,AGT-011
POL-000936,Gina Perez,40,M,Auto,2986.25,589340.95,2019/12/23,2029/07/20,TRUE,49,1,90335.54,27790,AGT-031
POL-000937,Timothy Arnold,74,U,Life,2840.76,600348.74,2023/03/04,2028/04/21,TRUE,90,1,162352.94,91616,AGT-093
POL-000938,Tanya Lawson,28,M,Life,1142.94,515143.24,2020/12/28,2028/08/20,TRUE,80,0,164541.09,85238,AGT-053
POL-000939,Nicholas Novak,29,M,Auto,,662507.99,2024/05/10,2026/02/13,TRUE,57,1,148906.78,78716,AGT-063
POL-000940,Jared Donaldson,27,F,Life,1721.34,268335.39,2021/12/31,2029/08/29,TRUE,77,1,56762.95,88528,AGT-072
POL-000941,Courtney Payne,49,,Health,2735.13,575029.15,2021/07/24,2027/03/09,TRUE,15,0,64496.92,11380,AGT-098
POL-000942,COREY JACKSON,33,F,Home,1779.23,403564.59,2019/11/05,2026/02/21,TRUE,27,0,199295.97,54174,AGT-031
POL-000943,ELIZABETH MACIAS,25,U,Home,1102.23,678583.9,2020/03/23,2026/07/12,TRUE,68,1,38608.04,11740,AGT-089
POL-000944,Colin Randolph,55,M,Home,3333.01,184162.37,2020/10/24,2026/01/16,TRUE,80,4,52519.29,18661,AGT-061
POL-000945,Melissa Taylor,29,U,Auto,744.49,592333.55,2023/09/15,2027/12/30,TRUE,64,0,43404.73,06004,AGT-083
POL-000946,Aaron Mcclure,41,U,Life,3868.9,226006.84,2020/09/24,2025/08/13,FALSE,94,1,78977.89,61063,AGT-092
POL-000947,Jasmine Young,45,M,Health,1929.14,314710.91,2021/03/13,2027/07/03,TRUE,30,3,57831.65,73440,AGT-063
POL-000948,Sandra Snyder,70,M,Health,,257774.31,2020/01/31,2028/06/10,TRUE,36,1,109583.83,INVALID,AGT-058
POL-000949,Gary Davis,25,U,Auto,2800.08,223695.89,2024/01/17,2027/05/14,TRUE,67,1,105683.73,77255,AGT-003
POL-000950,Daniel Swanson,75,,Health,,834425.4,2023/07/05,2029/01/26,TRUE,86,1,182271.01,78194,AGT-012
POL-000951,Brian Miller,45,F,Health,1742.76,321422.19,2021/10/22,2026/05/14,TRUE,86,3,26253.19,27289,AGT-038
POL-000952,John Garner,53,F,Health,3681.39,930767.59,2024/10/08,2026/12/29,FALSE,49,2,77578.32,67937,AGT-029
POL-000953,Timothy Flores,43,M,Health,782.1,971430.2,2024/02/25,2029/02/15,TRUE,76,0,127398.42,36110,AGT-052
POL-000954,DAVID TUCKER,25,U,Life,4277.02,592697.45,2020/12/19,2028/10/29,TRUE,55,0,128864.32,01439,AGT-089
POL-000955,Chad Barber,75,M,Health,517.19,185851.07,2020/06/12,2028/11/11,TRUE,85,0,106422.72,12418,AGT-032
POL-000956,Allison Cardenas,77,M,Home,1610.71,405820.83,2020/04/12,2026/12/23,TRUE,56,2,166819.8,25035,AGT-040
POL-000957,Gabriela Henderson,67,U,Auto,3834.07,807845.65,2019/12/16,2025/08/28,TRUE,68,2,31289.99,80147,AGT-085
POL-000958,Nancy Hale,45,U,Life,1923.22,399021.19,2023/03/26,2029/01/14,TRUE,95,2,166787.8,49274,AGT-075
POL-000959,Reginald Murray,45,F,Health,958.52,132666.36,2024/05/07,2026/06/29,TRUE,44,0,109055.76,66691,AGT-048
POL-000960,Jesse Murphy,54,U,Life,2121.05,578945.67,2023/06/27,2025/12/13,TRUE,31,1,44076.93,10684,AGT-061
POL-000961,Andrew Jordan,58,F,Health,1716.77,852864.81,2022/08/10,2028/09/24,TRUE,58,1,179426.34,22301,AGT-071
POL-000962,Matthew Hernandez,53,U,Home,4292.2,806130.07,2024/01/28,2026/12/28,TRUE,87,1,136861.18,74538,AGT-068
POL-000963,Lauren Knapp,44,M,Auto,1910.07,216366.98,2024/02/04,2026/02/08,TRUE,53,0,49438.22,09150,AGT-045
POL-000964,Ronald Smith,71,F,Health,4050.2,689126.38,2020/11/12,2028/05/30,TRUE,84,1,26056.95,93044,AGT-055
POL-000965,Grace Jensen,34,F,Health,4513.42,259479.05,2022/04/13,2029/02/02,TRUE,79,3,45399.74,39027,AGT-096
POL-000966,Michele Valdez,26,F,Health,2452.18,257297.16,2024/01/25,2027/12/17,TRUE,23,2,129583.63,28881,AGT-071
POL-000967,Angela James,50,M,Health,4594.74,880368.18,2022/03/23,2029/08/31,TRUE,28,0,52273.32,39726,AGT-043
POL-000968,Tina Miller,70,,Auto,2197.93,287185.51,2022/08/04,2029/03/15,FALSE,16,1,60637.35,19700,AGT-046
POL-000969,John Martin,37,M,Auto,4838.35,300084.98,2024/07/11,2025/11/01,TRUE,37,0,24525.15,45293,AGT-090
POL-000970,Jeffrey Bryan,30,M,Home,901.8,50620.72,2021/07/10,2027/04/29,TRUE,21,0,150127.52,46146,AGT-059
POL-000971,Corey Molina,45,M,Auto,3591.59,877135.58,2021/10/01,2029/07/14,TRUE,79,1,165865.59,27102,AGT-035
POL-000972,Paul Coffey,65,F,Health,2722.16,802965.07,2020/07/03,2029/09/11,TRUE,17,2,163432.67,88563,AGT-040
POL-000973,Catherine Morrison,46,M,Home,2244.42,645962.49,2023/08/13,2028/02/27,TRUE,37,0,42962.27,65264,AGT-033
POL-000974,DEBRA DEAN,30,F,Home,3347.2,762752.48,2024/06/08,2027/07/19,TRUE,77,4,182594.2,19615,AGT-030
POL-000975,Matthew Olson,63,M,Home,3667.36,194446.14,2020/06/05,2028/03/01,TRUE,19,1,141010.19,09085,AGT-016
POL-000976,Hayley Martin,52,U,Health,519.63,485407.41,2021/08/09,2027/06/01,TRUE,30,0,181555.15,72263,AGT-093
POL-000977,Joshua Johnson,78,F,Life,1251.29,383658.42,2023/11/07,2029/04/09,TRUE,45,1,100488.89,05402,AGT-025
POL-000978,Jeffery Harris,23,U,Health,3708.71,139087.7,2023/06/07,2028/08/15,TRUE,18,0,98651.87,24578,AGT-041
POL-000979,Kimberly Wong,35,F,Auto,3498.73,511823.96,2024/08/24,2027/02/09,FALSE,78,1,161216.57,55502,AGT-016
POL-000980,Christopher Crawford,68,U,Auto,4847.21,924702.67,2022/03/18,2026/02/03,TRUE,62,1,36793.61,70854,AGT-096
POL-000981,Cynthia Murillo,22,M,Health,3924.67,88056.16,2020/05/12,2026/10/11,TRUE,36,0,113757.33,26637,AGT-069
POL-000982,Mrs. Stephanie Martinez DVM,64,M,Health,4778.48,326887.87,2022/06/11,2025/08/11,TRUE,100,0,170549.16,93957,AGT-098
POL-000983,Gordon Boyle,42,M,Home,3661.43,247163.89,2023/01/25,2029/01/29,TRUE,84,0,169434.66,18093,AGT-089
POL-000984,Robert Hopkins,19,F,Health,1841.23,276239.32,2021/12/24,2029/08/28,FALSE,52,0,192103.91,61644,AGT-024
POL-000985,Jeffrey Myers,27,U,Home,,913012.82,2020/03/10,2027/06/06,TRUE,19,1,145689.07,83557,AGT-025
POL-000986,Sally Terry,73,M,Auto,4018.21,494665.6,2022/11/08,2029/09/15,TRUE,44,3,57398.71,58694,AGT-028
POL-000987,John Forbes,47,U,Home,3398.67,492984.44,2020/09/24,2026/01/17,TRUE,7,0,23650.46,92218,AGT-095
POL-000988,KRYSTAL MORGAN,67,U,Health,716.84,772546.86,2020/04/01,2026/05/26,TRUE,44,3,106294.84,54702,AGT-062
POL-000989,Katrina Mayer,76,M,Auto,2120.23,196767.59,2020/06/01,2026/02/03,TRUE,68,3,112466.7,02474,AGT-036
POL-000990,Rhonda Richard,62,M,Life,4805.6,512902.09,2020/11/09,2027/12/04,TRUE,34,2,63247.27,82816,AGT-093
POL-000991,Melissa Williams,22,U,Home,2751.81,458485.95,2023/11/11,2028/03/20,TRUE,66,2,42445.54,24978,AGT-076
POL-000992,Crystal Williams,72,M,Auto,2447.28,617065.16,2020/10/30,2026/08/05,TRUE,69,1,125517.47,44398,AGT-098
POL-000993,Karen Lynch,73,M,Home,2559.65,999579.82,2023/05/26,2026/09/15,TRUE,55,3,157566.02,32946,AGT-068
POL-000994,Gary Miller,50,M,Auto,1439.97,780976.45,2024/04/23,2024/11/01,TRUE,10,1,198767.74,80301,AGT-077
POL-000995,April Wallace,71,F,Auto,2159.18,427972.42,2021/07/19,2025/11/15,TRUE,96,0,156494.47,82222,AGT-037
POL-000996,Brandy Coleman,18,U,Home,2164.16,836175.4,2019/11/11,2026/08/17,TRUE,42,0,162853.83,07709,AGT-013
POL-000997,Jordan Garcia,35,U,Life,735.6,212172.95,2021/10/13,2027/02/23,TRUE,41,1,130962.96,45490,AGT-025
POL-000998,Marc Bishop,49,F,Auto,3954.05,78940.5,2021/09/01,2026/10/18,TRUE,77,1,197466.08,46643,AGT-038
POL-000999,Michael Kane,64,U,Auto,2374.27,244225.95,2024/01/11,2025/12/13,TRUE,69,1,135192.15,50307,AGT-030
POL-001000,MICHELLE LEACH,66,M,Auto,4199.81,373390.98,2021/11/29,2025/09/03,TRUE,10,0,174845.59,09953,AGT-047
